Date and time,Voltage AC L1 | Symo Advanced 20.0-3-M (1),Voltage AC L2 | Symo Advanced 20.0-3-M (1),Voltage AC L3 | Symo Advanced 20.0-3-M (1),Consumed directly,Consumption,Energy from grid,Energy to grid,PV production,
[dd.MM.yyyy HH:mm],[V],[V],[V],[Wh],[Wh],[Wh],[Wh],[Wh],
18.05.2024 17:20, 227.30   , 224.497  , 222.803  ,  75.71   , 908.00   , 832.29   ,   0.00   ,  75.71   ,
18.05.2024 17:25, 227.30   , 224.10   , 223.20   ,  66.85   , 910.00   , 843.15   ,   0.00   ,  66.85   ,
18.05.2024 17:30, 227.90   , 225.20   , 223.40   ,  57.52   , 876.00   , 818.48   ,   0.00   ,  57.52   ,
18.05.2024 17:35, 227.503  , 226.896  , 223.403  ,  50.51   , 866.00   , 815.49   ,   0.00   ,  50.51   ,
18.05.2024 17:40, 227.90   , 226.30   , 223.90   ,  38.07   , 866.00   , 827.93   ,   0.00   ,  38.07   ,
18.05.2024 17:45, 227.699  , 226.105  , 223.70   ,  23.42   , 842.00   , 818.58   ,   0.00   ,  23.42   ,
18.05.2024 17:50, 227.60   , 226.90   , 223.70   ,  18.36   , 832.00   , 813.64   ,   0.00   ,  18.36   ,
18.05.2024 17:55, 227.902  , 226.60   , 223.799  ,  15.13   , 858.00   , 842.87   ,   0.00   ,  15.13   ,
18.05.2024 18:00, 228.20   , 226.60   , 223.60   ,  12.36   , 878.00   , 865.64   ,   0.00   ,  12.36   ,
18.05.2024 18:05, 228.801  , 227.599  , 224.90   ,   9.31   , 838.00   , 828.69   ,   0.00   ,   9.31   ,
18.05.2024 18:10, 229.00   , 227.50   , 224.90   ,   4.90   , 650.00   , 645.10   ,   0.00   ,   4.90   ,
18.05.2024 18:15, 228.699  , 226.805  , 225.497  ,   2.66   , 588.00   , 585.34   ,   0.00   ,   2.66   ,
18.05.2024 18:20, 228.60   , 227.50   , 225.00   ,   0.85   , 578.00   , 577.15   ,   0.00   ,   0.85   ,
18.05.2024 18:25, 204.10   , 203.30   , 200.60   ,   0.03   , 756.00   , 755.97   ,   0.00   ,   0.03   ,
18.05.2024 18:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 718.00   , 718.00   ,   0.00   ,   0.00   ,
18.05.2024 18:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 664.00   , 664.00   ,   0.00   ,   0.00   ,
18.05.2024 18:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 494.00   , 494.00   ,   0.00   ,   0.00   ,
18.05.2024 18:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 610.00   , 610.00   ,   0.00   ,   0.00   ,
18.05.2024 18:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 480.00   , 480.00   ,   0.00   ,   0.00   ,
18.05.2024 18:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 490.00   , 490.00   ,   0.00   ,   0.00   ,
18.05.2024 19:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 552.00   , 552.00   ,   0.00   ,   0.00   ,
18.05.2024 19:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 546.00   , 546.00   ,   0.00   ,   0.00   ,
18.05.2024 19:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 426.00   , 426.00   ,   0.00   ,   0.00   ,
18.05.2024 19:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 510.00   , 510.00   ,   0.00   ,   0.00   ,
18.05.2024 19:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 370.00   , 370.00   ,   0.00   ,   0.00   ,
18.05.2024 19:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 438.00   , 438.00   ,   0.00   ,   0.00   ,
18.05.2024 19:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 570.00   , 570.00   ,   0.00   ,   0.00   ,
18.05.2024 19:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 524.00   , 524.00   ,   0.00   ,   0.00   ,
18.05.2024 19:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 418.00   , 418.00   ,   0.00   ,   0.00   ,
18.05.2024 19:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 354.00   , 354.00   ,   0.00   ,   0.00   ,
18.05.2024 19:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 352.00   , 352.00   ,   0.00   ,   0.00   ,
18.05.2024 19:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 358.00   , 358.00   ,   0.00   ,   0.00   ,
18.05.2024 20:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 556.00   , 556.00   ,   0.00   ,   0.00   ,
18.05.2024 20:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 528.00   , 528.00   ,   0.00   ,   0.00   ,
18.05.2024 20:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 508.00   , 508.00   ,   0.00   ,   0.00   ,
18.05.2024 20:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 452.00   , 452.00   ,   0.00   ,   0.00   ,
18.05.2024 20:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 366.00   , 366.00   ,   0.00   ,   0.00   ,
18.05.2024 20:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 368.00   , 368.00   ,   0.00   ,   0.00   ,
18.05.2024 20:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 404.00   , 404.00   ,   0.00   ,   0.00   ,
18.05.2024 20:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 614.00   , 614.00   ,   0.00   ,   0.00   ,
18.05.2024 20:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 510.00   , 510.00   ,   0.00   ,   0.00   ,
18.05.2024 20:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 350.00   , 350.00   ,   0.00   ,   0.00   ,
18.05.2024 20:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 286.00   , 286.00   ,   0.00   ,   0.00   ,
18.05.2024 20:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 160.00   , 160.00   ,   0.00   ,   0.00   ,
18.05.2024 21:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 150.00   , 150.00   ,   0.00   ,   0.00   ,
18.05.2024 21:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 204.00   , 204.00   ,   0.00   ,   0.00   ,
18.05.2024 21:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 300.00   , 300.00   ,   0.00   ,   0.00   ,
18.05.2024 21:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 254.00   , 254.00   ,   0.00   ,   0.00   ,
18.05.2024 21:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 254.00   , 254.00   ,   0.00   ,   0.00   ,
18.05.2024 21:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 138.00   , 138.00   ,   0.00   ,   0.00   ,
18.05.2024 21:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 116.00   , 116.00   ,   0.00   ,   0.00   ,
18.05.2024 21:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 114.00   , 114.00   ,   0.00   ,   0.00   ,
18.05.2024 21:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 330.00   , 330.00   ,   0.00   ,   0.00   ,
18.05.2024 21:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 252.00   , 252.00   ,   0.00   ,   0.00   ,
18.05.2024 21:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 242.00   , 242.00   ,   0.00   ,   0.00   ,
18.05.2024 21:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 134.00   , 134.00   ,   0.00   ,   0.00   ,
18.05.2024 22:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
18.05.2024 22:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 106.00   , 106.00   ,   0.00   ,   0.00   ,
18.05.2024 22:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 254.00   , 254.00   ,   0.00   ,   0.00   ,
18.05.2024 22:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 274.00   , 274.00   ,   0.00   ,   0.00   ,
18.05.2024 22:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 248.00   , 248.00   ,   0.00   ,   0.00   ,
18.05.2024 22:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 262.00   , 262.00   ,   0.00   ,   0.00   ,
18.05.2024 22:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 108.00   , 108.00   ,   0.00   ,   0.00   ,
18.05.2024 22:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 100.00   , 100.00   ,   0.00   ,   0.00   ,
18.05.2024 22:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 126.00   , 126.00   ,   0.00   ,   0.00   ,
18.05.2024 22:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 346.00   , 346.00   ,   0.00   ,   0.00   ,
18.05.2024 22:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 242.00   , 242.00   ,   0.00   ,   0.00   ,
18.05.2024 22:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 236.00   , 236.00   ,   0.00   ,   0.00   ,
18.05.2024 23:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 112.00   , 112.00   ,   0.00   ,   0.00   ,
18.05.2024 23:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 110.00   , 110.00   ,   0.00   ,   0.00   ,
18.05.2024 23:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 106.00   , 106.00   ,   0.00   ,   0.00   ,
18.05.2024 23:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 334.00   , 334.00   ,   0.00   ,   0.00   ,
18.05.2024 23:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 250.00   , 250.00   ,   0.00   ,   0.00   ,
18.05.2024 23:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 258.00   , 258.00   ,   0.00   ,   0.00   ,
18.05.2024 23:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 190.00   , 190.00   ,   0.00   ,   0.00   ,
18.05.2024 23:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 112.00   , 112.00   ,   0.00   ,   0.00   ,
18.05.2024 23:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 114.00   , 114.00   ,   0.00   ,   0.00   ,
18.05.2024 23:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 172.00   , 172.00   ,   0.00   ,   0.00   ,
18.05.2024 23:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 332.00   , 332.00   ,   0.00   ,   0.00   ,
18.05.2024 23:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
Sum,3611.09   ,3581.99   ,3545.778  , 497.53   ,146418.00   ,145920.47   ,   0.00   , 497.53   ,
19.05.2024 00:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 258.00   , 258.00   ,   0.00   ,   0.00   ,
19.05.2024 00:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 142.00   , 142.00   ,   0.00   ,   0.00   ,
19.05.2024 00:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 120.00   , 120.00   ,   0.00   ,   0.00   ,
19.05.2024 00:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 120.00   , 120.00   ,   0.00   ,   0.00   ,
19.05.2024 00:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 266.00   , 266.00   ,   0.00   ,   0.00   ,
19.05.2024 00:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 294.00   , 294.00   ,   0.00   ,   0.00   ,
19.05.2024 00:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
19.05.2024 00:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 250.00   , 250.00   ,   0.00   ,   0.00   ,
19.05.2024 00:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 126.00   , 126.00   ,   0.00   ,   0.00   ,
19.05.2024 00:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 134.00   , 134.00   ,   0.00   ,   0.00   ,
19.05.2024 00:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 124.00   , 124.00   ,   0.00   ,   0.00   ,
19.05.2024 00:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 292.00   , 292.00   ,   0.00   ,   0.00   ,
19.05.2024 01:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 290.00   , 290.00   ,   0.00   ,   0.00   ,
19.05.2024 01:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 266.00   , 266.00   ,   0.00   ,   0.00   ,
19.05.2024 01:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 206.00   , 206.00   ,   0.00   ,   0.00   ,
19.05.2024 01:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 130.00   , 130.00   ,   0.00   ,   0.00   ,
19.05.2024 01:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 128.00   , 128.00   ,   0.00   ,   0.00   ,
19.05.2024 01:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 196.00   , 196.00   ,   0.00   ,   0.00   ,
19.05.2024 01:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 338.00   , 338.00   ,   0.00   ,   0.00   ,
19.05.2024 01:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 260.00   , 260.00   ,   0.00   ,   0.00   ,
19.05.2024 01:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 242.00   , 242.00   ,   0.00   ,   0.00   ,
19.05.2024 01:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 126.00   , 126.00   ,   0.00   ,   0.00   ,
19.05.2024 01:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 124.00   , 124.00   ,   0.00   ,   0.00   ,
19.05.2024 01:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 122.00   , 122.00   ,   0.00   ,   0.00   ,
19.05.2024 02:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 328.00   , 328.00   ,   0.00   ,   0.00   ,
19.05.2024 02:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 282.00   , 282.00   ,   0.00   ,   0.00   ,
19.05.2024 02:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 266.00   , 266.00   ,   0.00   ,   0.00   ,
19.05.2024 02:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 176.00   , 176.00   ,   0.00   ,   0.00   ,
19.05.2024 02:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 130.00   , 130.00   ,   0.00   ,   0.00   ,
19.05.2024 02:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 130.00   , 130.00   ,   0.00   ,   0.00   ,
19.05.2024 02:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 160.00   , 160.00   ,   0.00   ,   0.00   ,
19.05.2024 02:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 332.00   , 332.00   ,   0.00   ,   0.00   ,
19.05.2024 02:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 260.00   , 260.00   ,   0.00   ,   0.00   ,
19.05.2024 02:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
19.05.2024 02:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 126.00   , 126.00   ,   0.00   ,   0.00   ,
19.05.2024 02:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 124.00   , 124.00   ,   0.00   ,   0.00   ,
19.05.2024 03:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 130.00   , 130.00   ,   0.00   ,   0.00   ,
19.05.2024 03:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 270.00   , 270.00   ,   0.00   ,   0.00   ,
19.05.2024 03:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 296.00   , 296.00   ,   0.00   ,   0.00   ,
19.05.2024 03:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 264.00   , 264.00   ,   0.00   ,   0.00   ,
19.05.2024 03:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 232.00   , 232.00   ,   0.00   ,   0.00   ,
19.05.2024 03:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 130.00   , 130.00   ,   0.00   ,   0.00   ,
19.05.2024 03:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 124.00   , 124.00   ,   0.00   ,   0.00   ,
19.05.2024 03:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 124.00   , 124.00   ,   0.00   ,   0.00   ,
19.05.2024 03:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 310.00   , 310.00   ,   0.00   ,   0.00   ,
19.05.2024 03:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 270.00   , 270.00   ,   0.00   ,   0.00   ,
19.05.2024 03:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
19.05.2024 03:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 182.00   , 182.00   ,   0.00   ,   0.00   ,
19.05.2024 04:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 130.00   , 130.00   ,   0.00   ,   0.00   ,
19.05.2024 04:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 132.00   , 132.00   ,   0.00   ,   0.00   ,
19.05.2024 04:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 164.00   , 164.00   ,   0.00   ,   0.00   ,
19.05.2024 04:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 338.00   , 338.00   ,   0.00   ,   0.00   ,
19.05.2024 04:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 266.00   , 266.00   ,   0.00   ,   0.00   ,
19.05.2024 04:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
19.05.2024 04:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 124.00   , 124.00   ,   0.00   ,   0.00   ,
19.05.2024 04:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 124.00   , 124.00   ,   0.00   ,   0.00   ,
19.05.2024 04:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 124.00   , 124.00   ,   0.00   ,   0.00   ,
19.05.2024 04:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 306.00   , 306.00   ,   0.00   ,   0.00   ,
19.05.2024 04:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 270.00   , 270.00   ,   0.00   ,   0.00   ,
19.05.2024 04:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 260.00   , 260.00   ,   0.00   ,   0.00   ,
19.05.2024 05:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 188.00   , 188.00   ,   0.00   ,   0.00   ,
19.05.2024 05:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 130.00   , 130.00   ,   0.00   ,   0.00   ,
19.05.2024 05:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 130.00   , 130.00   ,   0.00   ,   0.00   ,
19.05.2024 05:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 184.00   , 184.00   ,   0.00   ,   0.00   ,
19.05.2024 05:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 320.00   , 320.00   ,   0.00   ,   0.00   ,
19.05.2024 05:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 252.00   , 252.00   ,   0.00   ,   0.00   ,
19.05.2024 05:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 240.00   , 240.00   ,   0.00   ,   0.00   ,
19.05.2024 05:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 120.00   , 120.00   ,   0.00   ,   0.00   ,
19.05.2024 05:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 108.00   , 108.00   ,   0.00   ,   0.00   ,
19.05.2024 05:45,   1.609  ,   1.595  ,   1.561  ,   0.01   , 108.00   , 107.99   ,   0.00   ,   0.01   ,
19.05.2024 05:50, 240.50   , 238.50   , 233.40   ,   0.76   , 284.00   , 283.24   ,   0.00   ,   0.76   ,
19.05.2024 05:55, 245.00   , 243.601  , 237.999  ,   3.32   , 270.00   , 266.68   ,   0.00   ,   3.32   ,
19.05.2024 06:00, 245.00   , 243.70   , 237.80   ,   6.87   , 242.00   , 235.13   ,   0.00   ,   6.87   ,
19.05.2024 06:05, 245.196  , 243.497  , 237.499  ,  11.66   , 164.00   , 152.34   ,   0.00   ,  11.66   ,
19.05.2024 06:10, 244.60   , 243.00   , 237.40   ,  16.89   , 100.00   ,  83.11   ,   0.00   ,  16.89   ,
19.05.2024 06:15, 244.395  , 243.097  , 237.097  ,  22.23   ,  92.00   ,  69.77   ,   0.00   ,  22.23   ,
19.05.2024 06:20, 243.60   , 242.70   , 236.70   ,  26.18   , 152.00   , 125.82   ,   0.00   ,  26.18   ,
19.05.2024 06:25, 243.50   , 241.90   , 236.60   ,  35.08   , 300.00   , 264.92   ,   0.00   ,  35.08   ,
19.05.2024 06:30, 243.301  , 242.20   , 236.697  ,  44.84   , 198.00   , 153.16   ,   0.00   ,  44.84   ,
19.05.2024 06:35, 243.399  , 242.202  , 236.301  ,  48.97   , 192.00   , 143.03   ,   0.00   ,  48.97   ,
19.05.2024 06:40, 243.30   , 242.50   , 236.40   ,  52.19   ,  70.00   ,  17.81   ,   0.00   ,  52.19   ,
19.05.2024 06:45, 243.80   , 242.40   , 236.60   ,  52.00   ,  52.00   ,   0.00   ,   0.71   ,  52.71   ,
19.05.2024 06:50, 243.603  , 242.799  , 236.503  ,  53.21   ,  54.00   ,   0.79   ,   0.00   ,  53.21   ,
19.05.2024 06:55, 244.00   , 242.70   , 237.00   , 120.39   , 130.00   ,   9.61   ,   0.00   , 120.39   ,
19.05.2024 07:00, 244.303  , 242.896  , 237.199  , 138.57   , 142.00   ,   3.43   ,   0.00   , 138.57   ,
19.05.2024 07:05, 244.80   , 242.30   , 237.10   , 124.61   , 126.00   ,   1.39   ,   0.00   , 124.61   ,
19.05.2024 07:10, 244.40   , 242.80   , 236.498  , 103.18   , 106.00   ,   2.82   ,   0.00   , 103.18   ,
19.05.2024 07:15, 244.40   , 242.80   , 236.20   ,  55.67   ,  58.00   ,   2.33   ,   0.00   ,  55.67   ,
19.05.2024 07:20, 244.199  , 242.595  , 236.401  ,  56.00   ,  56.00   ,   0.00   ,   0.47   ,  56.47   ,
19.05.2024 07:25, 244.10   , 241.90   , 236.60   ,  87.61   ,  92.00   ,   4.39   ,   0.00   ,  87.61   ,
19.05.2024 07:30, 243.701  , 242.199  , 236.701  , 156.10   , 164.00   ,   7.90   ,   0.00   , 156.10   ,
19.05.2024 07:35, 243.80   , 242.00   , 236.90   , 123.25   , 124.00   ,   0.75   ,   0.00   , 123.25   ,
19.05.2024 07:40, 243.198  , 241.598  , 236.497  , 120.46   , 122.00   ,   1.54   ,   0.00   , 120.46   ,
19.05.2024 07:45, 242.90   , 241.30   , 236.10   ,  70.57   ,  74.00   ,   3.43   ,   0.00   ,  70.57   ,
19.05.2024 07:50, 242.503  , 241.495  , 236.201  ,  52.50   ,  54.00   ,   1.50   ,   0.00   ,  52.50   ,
19.05.2024 07:55, 242.90   , 240.70   , 236.30   ,  53.24   ,  54.00   ,   0.76   ,   0.00   ,  53.24   ,
19.05.2024 08:00, 242.999  , 241.203  , 236.499  , 129.30   , 134.00   ,   4.70   ,   0.00   , 129.30   ,
19.05.2024 08:05, 242.80   , 241.60   , 236.30   , 144.83   , 152.00   ,   7.17   ,   0.00   , 144.83   ,
19.05.2024 08:10, 242.891  , 241.299  , 236.203  , 128.00   , 128.00   ,   0.00   ,   0.11   , 128.11   ,
19.05.2024 08:15, 241.60   , 241.20   , 236.60   , 202.92   , 208.00   ,   5.08   ,   0.00   , 202.92   ,
19.05.2024 08:20, 241.698  , 241.699  , 236.201  ,  74.84   ,  78.00   ,   3.16   ,   0.00   ,  74.84   ,
19.05.2024 08:25, 241.40   , 241.50   , 236.30   ,  72.11   ,  84.00   ,  11.89   ,   0.00   ,  72.11   ,
19.05.2024 08:30, 241.496  , 240.703  , 236.40   , 112.63   , 130.00   ,  17.37   ,   0.00   , 112.63   ,
19.05.2024 08:35, 240.90   , 241.10   , 236.40   , 217.44   , 234.00   ,  16.56   ,   0.00   , 217.44   ,
19.05.2024 08:40, 240.90   , 241.103  , 235.502  , 232.48   , 238.00   ,   5.52   ,   0.00   , 232.48   ,
19.05.2024 08:45, 240.90   , 241.50   , 235.80   , 203.20   , 204.00   ,   0.80   ,   0.00   , 203.20   ,
19.05.2024 08:50, 240.899  , 240.802  , 235.798  , 135.76   , 142.00   ,   6.24   ,   0.00   , 135.76   ,
19.05.2024 08:55, 240.70   , 241.10   , 235.50   , 131.14   , 132.00   ,   0.86   ,   0.00   , 131.14   ,
19.05.2024 09:00, 240.897  , 241.198  , 235.801  , 130.99   , 132.00   ,   1.01   ,   0.00   , 130.99   ,
19.05.2024 09:05, 240.50   , 240.90   , 235.90   , 244.35   , 254.00   ,   9.65   ,   0.00   , 244.35   ,
19.05.2024 09:10, 239.889  , 239.491  , 235.087  , 211.20   , 216.00   ,   4.80   ,   0.00   , 211.20   ,
19.05.2024 09:15, 238.20   , 238.10   , 233.10   , 207.00   , 208.00   ,   1.00   ,   0.00   , 207.00   ,
19.05.2024 09:20, 238.30   , 238.203  , 233.399  , 180.31   , 188.00   ,   7.69   ,   0.00   , 180.31   ,
19.05.2024 09:25, 238.30   , 238.60   , 233.20   , 130.05   , 134.00   ,   3.95   ,   0.00   , 130.05   ,
19.05.2024 09:30, 238.399  , 238.302  , 232.999  , 100.70   , 106.00   ,   5.30   ,   0.00   , 100.70   ,
19.05.2024 09:35, 238.30   , 238.60   , 232.80   ,  58.07   ,  62.00   ,   3.93   ,   0.00   ,  58.07   ,
19.05.2024 09:40, 238.198  , 238.798  , 232.299  , 179.72   , 192.00   ,  12.28   ,   0.00   , 179.72   ,
19.05.2024 09:45, 237.90   , 238.50   , 232.10   , 133.84   , 138.00   ,   4.16   ,   0.00   , 133.84   ,
19.05.2024 09:50, 237.697  , 237.403  , 232.497  , 134.00   , 134.00   ,   0.00   ,   0.64   , 134.64   ,
19.05.2024 09:55, 237.30   , 237.80   , 232.10   ,  91.65   ,  96.00   ,   4.35   ,   0.00   ,  91.65   ,
19.05.2024 10:00, 237.199  , 237.901  , 231.997  , 122.82   , 126.00   ,   3.18   ,   0.00   , 122.82   ,
19.05.2024 10:05, 237.10   , 238.10   , 231.50   , 128.06   , 132.00   ,   3.94   ,   0.00   , 128.06   ,
19.05.2024 10:10, 236.801  , 237.401  , 231.20   , 167.87   , 174.00   ,   6.13   ,   0.00   , 167.87   ,
19.05.2024 10:15, 237.00   , 237.60   , 231.20   , 196.52   , 206.00   ,   9.48   ,   0.00   , 196.52   ,
19.05.2024 10:20, 236.50   , 237.497  , 230.902  , 127.51   , 130.00   ,   2.49   ,   0.00   , 127.51   ,
19.05.2024 10:25, 236.50   , 237.10   , 231.20   , 126.82   , 128.00   ,   1.18   ,   0.00   , 126.82   ,
19.05.2024 10:30, 236.802  , 237.098  , 231.697  ,  82.56   ,  86.00   ,   3.44   ,   0.00   ,  82.56   ,
19.05.2024 10:35, 237.10   , 236.80   , 231.20   ,  53.16   ,  54.00   ,   0.84   ,   0.00   ,  53.16   ,
19.05.2024 10:40, 237.30   , 236.40   , 230.60   ,  52.09   ,  74.00   ,  21.91   ,   0.00   ,  52.09   ,
19.05.2024 10:45, 237.401  , 236.401  , 230.801  , 146.29   , 164.00   ,  17.71   ,   0.00   , 146.29   ,
